"Date","Price","Open","High","Low","Change %"
"Jan 09, 2020","3.8222","3.8123","3.8287","3.8066","0.29%"
"Jan 08, 2020","3.8110","3.8043","3.8197","3.7990","0.14%"
"Jan 07, 2020","3.8056","3.7811","3.8123","3.7782","0.69%"
"Jan 06, 2020","3.7796","3.8029","3.8078","3.7787","-0.60%"
"Jan 03, 2020","3.8024","3.7934","3.8266","3.7898","0.18%"
"Jan 02, 2020","3.7957","3.7943","3.8069","3.7888","0.06%"
"Jan 01, 2020","3.7933","3.7933","3.7933","3.7933","0.00%"
"Dec 31, 2019","3.7933","3.7988","3.8022","3.7849","-0.14%"
"Dec 30, 2019","3.7988","3.8129","3.8133","3.7915","-0.36%"
"Dec 27, 2019","3.8127","3.8373","3.8405","3.8087","-0.63%"
"Dec 26, 2019","3.8367","3.8447","3.8483","3.8323","-0.19%"
"Dec 25, 2019","3.8440","3.8416","3.8474","3.8349","0.03%"
"Dec 24, 2019","3.8428","3.8527","3.8575","3.8354","-0.25%"
"Dec 23, 2019","3.8523","3.8411","3.8563","3.8365","0.24%"
"Dec 20, 2019","3.8432","3.8343","3.8480","3.8265","0.27%"
"Dec 19, 2019","3.8327","3.8397","3.8401","3.8262","-0.18%"
"Dec 18, 2019","3.8395","3.8213","3.8459","3.8168","0.49%"
"Dec 17, 2019","3.8208","3.8202","3.8344","3.8117","0.01%"
"Dec 16, 2019","3.8203","3.8380","3.8514","3.8182","-0.47%"
"Dec 13, 2019","3.8384","3.8495","3.8514","3.8220","-0.31%"
"Dec 12, 2019","3.8502","3.8478","3.8630","3.8415","0.06%"
"Dec 11, 2019","3.8479","3.8653","3.8733","3.8409","-0.51%"
"Dec 10, 2019","3.8677","3.8754","3.8784","3.8645","-0.17%"
"Dec 09, 2019","3.8743","3.8636","3.8775","3.8625","0.20%"
"Dec 06, 2019","3.8664","3.8531","3.8803","3.8468","0.38%"
"Dec 05, 2019","3.8516","3.8636","3.8655","3.8487","-0.30%"
"Dec 04, 2019","3.8631","3.8663","3.8704","3.8505","-0.09%"
"Dec 03, 2019","3.8666","3.8693","3.8779","3.8601","-0.07%"
"Dec 02, 2019","3.8695","3.9141","3.9186","3.8632","-1.21%"
"Nov 29, 2019","3.9169","3.9245","3.9358","3.9116","-0.19%"
"Nov 28, 2019","3.9243","3.9212","3.9346","3.9140","0.17%"
"Nov 27, 2019","3.9177","3.9064","3.9226","3.9040","0.30%"
"Nov 26, 2019","3.9058","3.9022","3.9126","3.8984","0.09%"
"Nov 25, 2019","3.9024","3.9003","3.9076","3.8939","0.08%"
"Nov 22, 2019","3.8992","3.8857","3.9024","3.8767","0.29%"
"Nov 21, 2019","3.8878","3.8792","3.8899","3.8712","0.23%"
"Nov 20, 2019","3.8790","3.8680","3.8866","3.8658","0.28%"
"Nov 19, 2019","3.8683","3.8784","3.8813","3.8653","-0.27%"
"Nov 18, 2019","3.8786","3.8657","3.8830","3.8643","0.26%"
"Nov 15, 2019","3.8685","3.8912","3.8957","3.8676","-0.51%"
"Nov 14, 2019","3.8885","3.8990","3.9082","3.8851","-0.28%"
"Nov 13, 2019","3.8994","3.8887","3.9029","3.8840","0.26%"
"Nov 12, 2019","3.8891","3.8735","3.8914","3.8674","0.43%"
"Nov 11, 2019","3.8725","3.8708","3.8782","3.8651","0.05%"
"Nov 08, 2019","3.8706","3.8542","3.8739","3.8502","0.42%"
"Nov 07, 2019","3.8546","3.8537","3.8582","3.8439","0.01%"
"Nov 06, 2019","3.8544","3.8518","3.8590","3.8460","0.09%"
"Nov 05, 2019","3.8508","3.8342","3.8573","3.8279","0.43%"
"Nov 04, 2019","3.8344","3.8074","3.8373","3.8032","0.68%"
"Nov 01, 2019","3.8085","3.8226","3.8260","3.8062","-0.34%"
"Oct 31, 2019","3.8215","3.8173","3.8274","3.8110","0.07%"
"Oct 30, 2019","3.8188","3.8428","3.8486","3.8174","-0.61%"
"Oct 29, 2019","3.8421","3.8503","3.8624","3.8355","-0.20%"
"Oct 28, 2019","3.8498","3.8616","3.8657","3.8470","-0.29%"
"Oct 25, 2019","3.8611","3.8531","3.8649","3.8424","0.20%"
"Oct 24, 2019","3.8533","3.8386","3.8579","3.8281","0.36%"
"Oct 23, 2019","3.8394","3.8369","3.8540","3.8354","0.05%"
"Oct 22, 2019","3.8373","3.8356","3.8449","3.8295","0.02%"
"Oct 21, 2019","3.8366","3.8379","3.8430","3.8267","0.10%"
"Oct 18, 2019","3.8328","3.8492","3.8552","3.8314","-0.44%"
"Oct 17, 2019","3.8498","3.8692","3.8797","3.8432","-0.49%"
"Oct 16, 2019","3.8689","3.8906","3.9017","3.8651","-0.54%"
"Oct 15, 2019","3.8899","3.8946","3.9082","3.8847","-0.17%"
"Oct 14, 2019","3.8965","3.8967","3.9099","3.8880","-0.07%"
"Oct 11, 2019","3.8992","3.9146","3.9186","3.8881","-0.45%"
