"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 26, 2016","19.778","18.695","18.695","18.595","0.00K","0.64%"
"Aug 25, 2016","19.653","18.505","18.505","18.505","0.00K","-0.44%"
"Aug 24, 2016","19.740","18.820","18.820","18.540","0.01K","-1.88%"
"Aug 23, 2016","20.119","18.925","18.925","18.925","0.03K","0.35%"
"Aug 22, 2016","20.048","18.855","18.950","18.845","0.02K","5.59%"
"Aug 21, 2016","18.987","19.290","19.290","18.715","-","-7.36%"
"Aug 19, 2016","20.495","19.365","19.365","19.365","0.00K","-1.98%"
"Aug 18, 2016","20.908","19.830","19.850","19.760","0.01K","0.53%"
"Aug 17, 2016","20.798","19.695","19.695","19.695","0.00K","-1.05%"
"Aug 16, 2016","21.018","19.950","20.065","19.920","0.03K","0.06%"
"Aug 15, 2016","21.006","19.821","19.821","19.821","0.00K","5.99%"
"Aug 14, 2016","19.818","19.720","19.820","19.715","-","-5.03%"
"Aug 12, 2016","20.868","19.710","19.730","19.710","0.01K","-1.51%"
"Aug 11, 2016","21.188","19.984","19.984","19.984","0.06K","-0.65%"
"Aug 10, 2016","21.327","20.195","20.355","20.185","0.01K","1.59%"
"Aug 09, 2016","20.993","19.814","19.814","19.814","0.01K","0.28%"
"Aug 08, 2016","20.934","19.690","19.840","19.690","0.03K","6.30%"
"Aug 07, 2016","19.693","19.742","19.742","19.595","-","-5.95%"
"Aug 05, 2016","20.938","20.270","20.270","20.270","0.01K","-2.65%"
"Aug 04, 2016","21.507","20.395","20.420","20.100","0.03K","-0.13%"
"Aug 03, 2016","21.534","20.625","20.645","20.405","0.02K","-1.06%"
"Aug 02, 2016","21.765","20.405","20.750","20.405","0.03K","1.11%"
"Aug 01, 2016","21.527","20.510","20.655","20.495","0.02K","5.49%"
"Jul 31, 2016","20.407","20.377","20.438","20.370","-","-4.40%"
"Jul 29, 2016","21.346","20.200","20.300","20.070","0.09K","0.78%"
"Jul 28, 2016","21.180","20.290","20.500","20.205","0.02K","0.97%"
"Jul 27, 2016","20.977","19.965","19.965","19.965","0.00K","1.54%"
"Jul 26, 2016","20.658","19.675","19.685","19.590","0.17K","0.19%"
"Jul 25, 2016","20.618","19.500","19.665","19.400","0.12K","4.92%"
"Jul 24, 2016","19.652","19.690","19.690","19.633","-","-4.86%"
"Jul 22, 2016","20.656","19.790","19.795","19.790","0.08K","-0.61%"
"Jul 21, 2016","20.782","19.375","19.535","19.325","0.03K","1.00%"
"Jul 20, 2016","20.576","19.625","19.625","19.410","0.14K","-1.88%"
"Jul 19, 2016","20.970","19.960","20.010","19.920","0.05K","-0.33%"
"Jul 18, 2016","21.039","20.025","20.095","19.745","0.30K","3.91%"
"Jul 17, 2016","20.248","20.307","20.307","20.178","-","-4.17%"
"Jul 15, 2016","21.129","20.230","20.230","20.080","0.09K","-0.74%"
"Jul 14, 2016","21.287","20.440","20.440","20.085","0.12K","-0.41%"
"Jul 13, 2016","21.375","20.385","20.420","20.195","0.09K","1.17%"
"Jul 12, 2016","21.128","20.410","20.465","20.100","0.14K","-0.58%"
"Jul 11, 2016","21.252","20.370","20.605","20.215","0.14K","3.48%"
"Jul 10, 2016","20.538","20.320","20.565","20.320","-","-2.37%"
"Jul 08, 2016","21.036","19.735","20.210","19.400","0.38K","1.26%"
"Jul 07, 2016","20.775","20.140","20.220","19.530","0.54K","-1.71%"
"Jul 06, 2016","21.137","20.330","20.495","19.945","0.41K","1.47%"
"Jul 05, 2016","20.830","19.755","21.095","19.625","0.95K","1.66%"
"Jul 04, 2016","20.490","20.025","21.207","20.020","-","2.30%"
"Jul 03, 2016","20.030","19.830","20.057","19.763","-","-2.32%"
"Jul 01, 2016","20.505","18.790","19.925","18.775","1.08K","5.02%"
"Jun 30, 2016","19.524","18.315","18.855","18.245","1.44K","1.12%"
"Jun 29, 2016","19.308","17.800","18.515","17.800","26.07K","2.78%"
"Jun 28, 2016","18.785","17.839","17.839","17.839","0.01K","0.55%"
"Jun 27, 2016","18.683","17.865","17.865","17.865","0.00K","4.20%"
"Jun 26, 2016","17.930","17.800","17.960","17.800","-","-4.37%"
"Jun 24, 2016","18.749","17.215","17.825","17.215","0.06K","2.33%"
"Jun 23, 2016","18.322","17.348","17.348","17.348","0.00K","0.25%"
"Jun 22, 2016","18.276","17.230","17.240","17.230","0.00K","-0.04%"
"Jun 21, 2016","18.283","17.311","17.311","17.311","0.08K","-1.04%"
"Jun 20, 2016","18.476","17.445","17.445","17.445","0.00K","5.88%"
"Jun 19, 2016","17.450","17.460","17.475","17.300","-","-5.00%"
"Jun 17, 2016","18.369","17.420","17.455","17.420","0.00K","-1.06%"
"Jun 16, 2016","18.566","17.700","17.700","17.255","0.01K","0.56%"
"Jun 15, 2016","18.462","17.490","17.490","17.490","0.00K","0.43%"
"Jun 14, 2016","18.383","17.410","17.410","17.410","0.02K","-0.11%"
"Jun 13, 2016","18.404","17.428","17.428","17.428","0.00K","5.92%"
"Jun 12, 2016","17.375","17.350","17.375","17.325","-","-5.01%"
"Jun 10, 2016","18.291","17.315","17.315","17.315","0.00K","0.34%"
"Jun 09, 2016","18.229","17.130","17.165","16.980","0.03K","1.61%"
"Jun 08, 2016","17.940","16.550","17.050","16.550","0.01K","3.43%"
"Jun 07, 2016","17.345","16.377","16.377","16.377","0.00K","-0.30%"
"Jun 06, 2016","17.398","16.428","16.428","16.428","0.00K","5.73%"
"Jun 05, 2016","16.455","16.410","16.460","16.410","-","-4.96%"
"Jun 03, 2016","17.314","16.350","16.430","16.345","0.01K","2.00%"
"Jun 02, 2016","16.975","16.025","16.025","16.025","0.00K","0.56%"
"Jun 01, 2016","16.881","16.000","16.000","15.920","0.01K","-0.35%"
"May 31, 2016","16.941","16.010","16.105","15.960","0.08K","5.65%"
"May 30, 2016","16.035","16.140","16.140","15.915","-","-6.83%"
"May 27, 2016","17.211","16.295","16.325","16.175","0.40K","-0.43%"
"May 26, 2016","17.286","16.285","16.455","16.280","0.01K","0.47%"
"May 25, 2016","17.205","16.245","16.335","16.245","0.21K","0.06%"
"May 24, 2016","17.195","16.320","16.320","16.255","0.01K","-0.97%"
"May 23, 2016","17.363","16.320","16.435","16.320","0.02K","5.23%"
"May 22, 2016","16.500","16.500","16.520","16.490","-","-5.51%"
"May 20, 2016","17.463","16.465","16.465","16.465","0.00K","0.27%"
"May 19, 2016","17.416","16.910","16.910","16.415","0.08K","-3.54%"
"May 18, 2016","18.056","17.145","17.145","16.800","0.08K","-0.62%"
"May 17, 2016","18.168","17.320","17.320","17.260","0.07K","0.52%"
"May 16, 2016","18.074","17.220","17.220","17.170","0.03K","5.39%"
"May 15, 2016","17.150","17.080","17.180","17.080","-","-4.97%"
"May 13, 2016","18.047","17.155","17.180","16.985","0.05K","0.16%"
"May 12, 2016","18.019","17.320","17.320","17.290","0.04K","-1.20%"
"May 11, 2016","18.237","17.235","17.575","17.230","0.06K","1.30%"
"May 10, 2016","18.003","16.970","17.130","16.960","0.19K","0.03%"
"May 09, 2016","17.998","17.470","17.475","16.960","0.37K","3.14%"
"May 08, 2016","17.450","17.450","17.490","17.440","-","-5.36%"
"May 06, 2016","18.439","17.340","17.590","17.335","0.13K","1.08%"
"May 05, 2016","18.242","17.365","17.605","17.270","0.24K","0.15%"
"May 04, 2016","18.215","17.475","17.475","17.200","0.42K","-1.11%"
"May 03, 2016","18.420","17.585","17.730","17.360","0.45K","-1.00%"
"May 02, 2016","18.607","17.850","18.030","17.520","1.12K","4.07%"
"May 01, 2016","17.880","17.850","17.890","17.820","-","-4.52%"
"Apr 29, 2016","18.726","17.590","17.990","17.590","4.87K","1.32%"
"Apr 28, 2016","18.482","17.230","17.655","17.140","24.30K","1.40%"
"Apr 27, 2016","18.227","17.286","17.286","17.286","60.51K","0.99%"
"Apr 26, 2016","18.048","17.106","17.106","17.106","0.00K","0.56%"
"Apr 25, 2016","17.948","17.005","17.005","17.005","0.00K","5.33%"
"Apr 24, 2016","17.040","16.960","17.040","16.930","-","-4.50%"
"Apr 22, 2016","17.843","16.896","16.896","16.896","0.01K","-1.06%"
"Apr 21, 2016","18.035","17.086","17.086","17.086","0.05K","-0.17%"
"Apr 20, 2016","18.066","16.965","16.965","16.940","0.00K","1.56%"
"Apr 19, 2016","17.788","16.968","16.968","16.968","107.56K","3.91%"
"Apr 18, 2016","17.118","16.215","16.225","16.215","0.00K","5.24%"
"Apr 17, 2016","16.265","16.255","16.315","16.230","-","-5.29%"
"Apr 15, 2016","17.173","16.240","16.240","16.165","0.04K","0.82%"
"Apr 14, 2016","17.033","16.065","16.190","16.065","0.00K","-0.90%"
"Apr 13, 2016","17.187","16.125","16.295","16.125","0.00K","0.64%"
"Apr 12, 2016","17.077","15.960","16.160","15.960","0.01K","1.52%"
"Apr 11, 2016","16.822","15.470","15.805","15.470","0.01K","9.27%"
"Apr 10, 2016","15.395","15.360","15.470","15.360","-","-5.14%"
"Apr 08, 2016","16.229","15.382","15.382","15.382","43.34K","1.43%"
"Apr 07, 2016","16.000","15.156","15.156","15.156","0.01K","0.55%"
"Apr 06, 2016","15.912","15.052","15.052","15.052","41.55K","-0.46%"
"Apr 05, 2016","15.985","15.114","15.114","15.114","0.01K","0.86%"
"Apr 04, 2016","15.848","15.020","15.020","15.015","0.00K","5.51%"
"Apr 03, 2016","15.020","15.050","15.080","14.995","-","-5.77%"
"Apr 01, 2016","15.939","15.042","15.042","15.042","71.49K","-2.54%"
"Mar 31, 2016","16.354","15.420","15.440","15.420","0.04K","1.45%"
"Mar 30, 2016","16.121","15.365","15.365","15.215","0.04K","-0.29%"
"Mar 29, 2016","16.168","15.115","15.175","15.115","0.01K","0.23%"
"Mar 28, 2016","16.131","15.180","15.325","15.180","0.09K","5.99%"
"Mar 27, 2016","15.220","15.195","15.240","15.150","-","0.13%"
"Mar 25, 2016","15.200","15.200","15.200","15.200","-","-5.82%"
"Mar 24, 2016","16.140","15.290","15.315","15.180","0.07K","-0.44%"
"Mar 23, 2016","16.212","15.500","15.500","15.255","0.22K","-3.65%"
"Mar 22, 2016","16.826","15.950","15.955","15.845","0.05K","0.26%"
"Mar 21, 2016","16.783","15.795","15.860","15.750","0.02K","6.22%"
"Mar 20, 2016","15.800","15.810","15.860","15.790","-","-5.61%"
"Mar 18, 2016","16.739","16.085","16.150","15.870","0.12K","-1.34%"
"Mar 17, 2016","16.966","15.630","16.035","15.595","0.38K","5.03%"
"Mar 16, 2016","16.153","15.270","15.660","15.220","0.17K","-0.23%"
"Mar 15, 2016","16.190","15.385","15.410","15.245","0.26K","-1.17%"
"Mar 14, 2016","16.381","15.550","15.800","15.370","0.28K","5.48%"
"Mar 13, 2016","15.530","15.515","15.550","15.490","-","-5.68%"
"Mar 11, 2016","16.465","15.605","15.660","15.550","0.38K","0.41%"
"Mar 10, 2016","16.398","15.315","15.625","15.175","0.57K","1.18%"
"Mar 09, 2016","16.206","15.385","15.395","15.195","0.16K","-0.12%"
"Mar 08, 2016","16.225","15.710","15.750","15.365","0.91K","-1.57%"
"Mar 07, 2016","16.484","15.570","15.795","15.525","0.93K","5.60%"
"Mar 06, 2016","15.610","15.520","15.620","15.520","-","-5.60%"
"Mar 04, 2016","16.536","15.220","15.780","15.140","0.91K","3.51%"
"Mar 03, 2016","15.976","14.945","15.330","14.920","0.68K","0.79%"
"Mar 02, 2016","15.850","14.810","15.000","14.760","0.81K","1.85%"
"Mar 01, 2016","15.562","14.925","15.040","14.725","0.92K","-0.94%"
"Feb 29, 2016","15.709","14.735","14.925","14.610","1.60K","6.43%"
"Feb 28, 2016","14.760","14.685","14.760","14.685","-","-4.79%"
"Feb 26, 2016","15.503","15.135","15.230","14.675","23.34K","-2.95%"
"Feb 25, 2016","15.975","15.185","15.185","15.185","0.00K","-0.81%"
"Feb 24, 2016","16.106","15.292","15.292","15.292","83.78K","0.34%"
"Feb 23, 2016","16.052","15.235","15.235","15.235","59.96K","0.38%"
"Feb 22, 2016","15.991","15.179","15.179","15.179","0.00K","4.24%"
"Feb 21, 2016","15.340","15.355","15.370","15.320","-","-5.14%"
"Feb 19, 2016","16.171","15.368","15.368","15.368","50.79K","-0.34%"
"Feb 18, 2016","16.226","15.427","15.427","15.427","62.25K","0.49%"
"Feb 17, 2016","16.147","15.372","15.372","15.372","0.00K","0.30%"
"Feb 16, 2016","16.099","15.385","15.385","15.385","0.01K","4.98%"
"Feb 15, 2016","15.335","15.725","15.740","15.195","-","-2.51%"
"Feb 14, 2016","15.730","15.790","15.790","15.660","-","-4.89%"
"Feb 12, 2016","16.539","15.730","15.730","15.730","0.00K","0.06%"
"Feb 11, 2016","16.529","15.300","15.785","15.300","0.06K","2.93%"
"Feb 10, 2016","16.058","15.300","15.300","15.300","0.00K","-1.14%"
"Feb 09, 2016","16.243","15.390","15.395","15.340","0.02K","-0.02%"
"Feb 08, 2016","16.246","14.910","15.420","14.910","0.06K","8.67%"
"Feb 07, 2016","14.950","15.030","15.050","14.910","-","-4.17%"
"Feb 05, 2016","15.600","14.860","14.900","14.725","0.01K","-0.47%"
"Feb 04, 2016","15.673","14.765","14.900","14.735","0.02K","0.75%"
"Feb 03, 2016","15.557","14.400","14.775","14.400","0.05K","2.92%"
"Feb 02, 2016","15.116","14.260","14.260","14.255","0.00K","-0.43%"
"Feb 01, 2016","15.181","14.245","14.370","14.235","0.01K","6.53%"
"Jan 31, 2016","14.250","14.245","14.260","14.220","-","-5.46%"
"Jan 29, 2016","15.073","14.265","14.265","14.265","0.03K","0.02%"
"Jan 28, 2016","15.070","14.355","14.355","14.215","0.03K","-1.52%"
"Jan 27, 2016","15.303","14.440","14.440","14.440","37.69K","-0.71%"
"Jan 26, 2016","15.412","14.385","14.385","14.385","0.00K","2.01%"
"Jan 25, 2016","15.109","14.095","14.095","14.095","0.01K","7.54%"
"Jan 24, 2016","14.050","14.035","14.070","14.030","-","-5.71%"
"Jan 22, 2016","14.901","14.290","14.290","14.290","0.01K","-0.23%"
"Jan 21, 2016","14.936","14.083","14.083","14.083","0.00K","-0.46%"
"Jan 20, 2016","15.005","14.147","14.147","14.147","0.00K","0.01%"
"Jan 19, 2016","15.004","14.065","14.065","14.065","0.00K","7.94%"
"Jan 18, 2016","13.900","13.905","13.985","13.835","-","-0.07%"
"Jan 17, 2016","13.910","13.905","13.920","13.900","-","-5.87%"
"Jan 15, 2016","14.777","13.884","13.884","13.884","44.61K","0.53%"
"Jan 14, 2016","14.699","13.737","13.737","13.737","0.00K","-3.02%"
"Jan 13, 2016","15.156","13.850","14.100","13.850","0.02K","2.74%"
"Jan 12, 2016","14.752","13.860","13.860","13.710","0.02K","-0.80%"
"Jan 11, 2016","14.871","14.940","14.940","14.940","0.00K","6.64%"
"Jan 10, 2016","13.945","13.965","13.975","13.935","-","-6.67%"
"Jan 08, 2016","14.942","14.060","14.060","13.920","0.01K","-2.77%"
"Jan 07, 2016","15.367","14.330","14.340","14.330","0.29K","2.41%"
"Jan 06, 2016","15.005","14.000","14.065","14.000","0.11K","-0.02%"
"Jan 05, 2016","15.008","13.949","13.949","13.949","0.00K","0.86%"
"Jan 04, 2016","14.880","14.845","14.845","14.845","0.00K","7.13%"
"Jan 03, 2016","13.890","13.840","13.890","13.840","-","-6.43%"
"Dec 31, 2015","14.845","13.775","13.775","13.775","0.01K","-0.35%"
"Dec 30, 2015","14.897","13.925","13.925","13.745","0.11K","-0.53%"
"Dec 29, 2015","14.976","14.020","14.020","14.020","0.01K","0.31%"
"Dec 28, 2015","14.929","14.035","14.035","13.855","0.01K","4.11%"
"Dec 27, 2015","14.340","14.340","14.360","14.320","-","-7.03%"
"Dec 24, 2015","15.425","14.365","14.365","14.365","0.00K","0.61%"
"Dec 23, 2015","15.331","14.300","14.300","14.240","0.07K","-0.18%"
"Dec 22, 2015","15.358","14.225","14.380","14.225","0.04K","-0.04%"
"Dec 21, 2015","15.364","14.105","14.300","14.105","0.02K","9.27%"
"Dec 20, 2015","14.060","14.100","14.105","14.040","-","-7.11%"
"Dec 18, 2015","15.136","13.820","14.160","13.820","0.02K","2.66%"
"Dec 17, 2015","14.744","13.885","13.885","13.695","0.15K","-3.58%"
"Dec 16, 2015","15.291","13.760","14.235","13.760","0.02K","3.36%"
"Dec 15, 2015","14.794","13.635","13.635","13.635","0.00K","0.53%"
"Dec 14, 2015","14.716","13.875","13.925","13.690","0.09K","5.57%"
"Dec 13, 2015","13.940","13.900","13.970","13.890","-","-6.47%"
"Dec 11, 2015","14.904","14.025","14.025","13.860","0.02K","-1.76%"
"Dec 10, 2015","15.171","14.110","14.115","14.080","0.01K","-0.52%"
"Dec 09, 2015","15.251","14.140","14.265","14.110","0.04K","0.49%"
"Dec 08, 2015","15.177","14.195","14.250","14.130","0.07K","-1.44%"
"Dec 07, 2015","15.398","14.480","14.605","14.320","0.06K","6.41%"
"Dec 06, 2015","14.470","14.530","14.565","14.450","-","-7.23%"
"Dec 04, 2015","15.597","14.050","14.555","14.050","0.09K","3.02%"
"Dec 03, 2015","15.140","13.855","14.095","13.770","0.50K","0.54%"
"Dec 02, 2015","15.058","14.125","14.140","13.890","0.21K","-0.49%"
"Dec 01, 2015","15.132","14.040","14.215","14.040","0.28K","-0.44%"
"Nov 30, 2015","15.199","14.020","14.155","13.955","1.62K","8.29%"
"Nov 29, 2015","14.035","14.020","14.035","14.020","-","-7.40%"
"Nov 27, 2015","15.157","14.160","14.350","13.905","17.23K","6.51%"
"Nov 26, 2015","14.230","14.150","14.345","14.105","-","-6.89%"
"Nov 25, 2015","15.283","14.168","14.168","14.168","0.00K","-0.05%"
"Nov 24, 2015","15.291","15.795","15.795","15.795","0.00K","0.84%"
"Nov 23, 2015","15.163","14.140","14.145","14.140","0.00K","7.35%"
"Nov 22, 2015","14.125","14.145","14.145","14.075","-","-7.23%"
"Nov 20, 2015","15.226","14.106","14.106","14.106","0.00K","-0.81%"
"Nov 19, 2015","15.350","14.242","14.242","14.242","0.03K","0.78%"
"Nov 18, 2015","15.231","14.020","14.100","14.020","0.01K","-0.54%"
"Nov 17, 2015","15.313","14.135","14.135","14.135","0.00K","-0.34%"
"Nov 16, 2015","15.365","14.450","14.455","14.185","0.00K","6.96%"
"Nov 15, 2015","14.365","14.330","14.365","14.305","-","-6.31%"
"Nov 13, 2015","15.333","14.203","14.203","14.203","39.52K","-0.29%"
"Nov 12, 2015","15.377","14.450","14.450","14.250","0.02K","-0.29%"
"Nov 11, 2015","15.421","14.310","14.310","14.310","0.01K","-0.56%"
"Nov 10, 2015","15.508","14.356","14.356","14.356","0.00K","-0.41%"
"Nov 09, 2015","15.572","14.418","14.418","14.418","50.39K","5.86%"
"Nov 08, 2015","14.710","14.740","14.745","14.700","-","-7.16%"
"Nov 06, 2015","15.845","15.035","15.045","15.005","0.01K","-1.73%"
"Nov 05, 2015","16.124","14.988","14.988","14.988","42.80K","-0.57%"
"Nov 04, 2015","16.217","15.200","15.200","15.200","0.00K","-1.10%"
"Nov 03, 2015","16.398","15.385","15.385","15.385","0.00K","-1.02%"
"Nov 02, 2015","16.567","15.413","15.413","15.413","0.00K","6.85%"
"Nov 01, 2015","15.505","15.535","15.545","15.465","-","-7.31%"
"Oct 30, 2015","16.728","15.575","15.575","15.530","0.02K","0.10%"
"Oct 29, 2015","16.712","15.875","15.975","15.875","0.03K","-4.02%"
"Oct 28, 2015","17.412","16.060","16.250","16.060","0.02K","2.55%"
"Oct 27, 2015","16.979","15.830","15.845","15.830","0.01K","-0.25%"
"Oct 26, 2015","17.021","16.580","16.580","16.580","0.00K","7.46%"
"Oct 25, 2015","15.840","15.810","15.865","15.795","-","-6.49%"
"Oct 23, 2015","16.939","15.860","15.860","15.860","0.01K","-0.07%"
"Oct 22, 2015","16.951","15.823","15.823","15.823","33.50K","0.76%"
"Oct 21, 2015","16.823","15.696","15.696","15.696","0.01K","-1.22%"
"Oct 20, 2015","17.031","15.890","15.890","15.890","0.01K","0.42%"
"Oct 19, 2015","16.959","15.820","15.820","15.820","0.00K","5.89%"
"Oct 18, 2015","16.015","16.030","16.040","15.985","-","-7.07%"
"Oct 16, 2015","17.233","16.102","16.102","16.102","0.01K","-0.29%"
"Oct 15, 2015","17.283","16.135","16.135","16.000","0.02K","0.26%"
"Oct 14, 2015","17.239","16.010","16.105","15.980","0.02K","1.15%"
"Oct 13, 2015","17.043","15.710","15.860","15.700","0.02K","0.24%"
"Oct 12, 2015","17.003","15.855","15.855","15.855","0.01K","7.68%"
"Oct 11, 2015","15.790","15.820","15.820","15.775","-","-6.84%"
"Oct 09, 2015","16.949","17.070","17.070","17.070","0.00K","0.34%"
"Oct 08, 2015","16.891","15.610","15.700","15.610","0.01K","-1.89%"
"Oct 07, 2015","17.216","15.850","15.970","15.850","0.01K","0.64%"
"Oct 06, 2015","17.107","15.590","15.985","15.590","0.04K","1.63%"
"Oct 05, 2015","16.832","15.140","15.680","15.140","0.01K","10.59%"
"Oct 04, 2015","15.220","15.235","15.350","15.220","-","-7.10%"
"Oct 02, 2015","16.383","14.410","15.100","14.410","0.00K","4.66%"
"Oct 01, 2015","15.653","14.515","14.515","14.465","0.02K","-0.06%"
"Sep 30, 2015","15.663","14.480","14.490","14.480","0.01K","-0.38%"
"Sep 29, 2015","15.723","14.630","14.640","14.595","0.02K","0.14%"
"Sep 28, 2015","15.701","14.615","14.620","14.615","0.05K","3.95%"
"Sep 27, 2015","15.105","15.095","15.110","15.055","-","-7.23%"
"Sep 25, 2015","16.283","15.065","15.120","15.030","0.02K","-0.10%"
"Sep 24, 2015","16.299","14.745","15.110","14.745","0.19K","2.15%"
"Sep 23, 2015","15.956","14.740","14.840","14.740","0.01K","0.07%"
"Sep 22, 2015","15.945","14.770","14.790","14.760","0.04K","-2.91%"
"Sep 21, 2015","16.423","16.300","16.300","16.300","0.00K","8.37%"
"Sep 20, 2015","15.155","15.170","15.185","15.150","-","-7.38%"
"Sep 18, 2015","16.363","16.200","16.200","16.200","0.00K","0.98%"
"Sep 17, 2015","16.205","14.905","15.205","14.850","0.03K","0.61%"
"Sep 16, 2015","16.106","16.090","16.090","16.090","0.00K","3.63%"
"Sep 15, 2015","15.542","14.375","14.375","14.265","0.02K","-0.24%"
"Sep 14, 2015","15.579","14.510","14.535","14.355","0.03K","7.40%"
"Sep 13, 2015","14.505","14.585","14.590","14.500","-","-7.72%"
"Sep 11, 2015","15.719","14.700","14.705","14.280","0.05K","-0.96%"
"Sep 10, 2015","15.871","14.575","14.815","14.565","0.16K","0.53%"
"Sep 09, 2015","15.788","14.790","14.865","14.565","0.09K","-1.22%"
"Sep 08, 2015","15.983","14.630","14.855","14.440","0.23K","10.11%"
"Sep 07, 2015","14.515","14.620","14.645","14.460","-","-0.72%"
"Sep 06, 2015","14.620","14.565","14.670","14.550","-","-7.19%"
"Sep 04, 2015","15.752","14.670","14.810","14.500","0.12K","-1.12%"
"Sep 03, 2015","15.931","14.740","14.925","14.555","0.12K","0.25%"
"Sep 02, 2015","15.892","14.535","14.810","14.445","0.38K","0.26%"
"Sep 01, 2015","15.850","14.620","14.715","14.515","0.78K","0.24%"
"Aug 31, 2015","15.812","14.510","14.635","14.390","1.44K","8.82%"
"Aug 30, 2015","14.530","14.540","14.545","14.525","-","-7.87%"
"Aug 28, 2015","15.772","14.470","14.650","14.340","13.21K","0.75%"
"Aug 27, 2015","15.655","14.185","14.185","14.130","0.01K","2.41%"
"Aug 26, 2015","15.287","14.665","14.700","14.045","0.04K","-3.63%"
"Aug 25, 2015","15.863","14.650","14.655","14.650","0.01K","-0.93%"
"Aug 24, 2015","16.012","14.762","14.762","14.762","0.01K","4.38%"
"Aug 23, 2015","15.340","15.320","15.380","15.275","-","-7.42%"
"Aug 21, 2015","16.570","15.301","15.301","15.301","17.64K","-1.32%"
"Aug 20, 2015","16.791","15.465","15.505","15.465","0.25K","2.05%"
"Aug 19, 2015","16.453","15.176","15.176","15.176","13.46K","2.41%"
"Aug 18, 2015","16.066","16.135","16.135","16.135","0.00K","-3.14%"
"Aug 17, 2015","16.586","15.295","15.295","15.295","6.79K","9.12%"
"Aug 16, 2015","15.200","15.215","15.245","15.195","-","-7.89%"
"Aug 14, 2015","16.502","15.175","15.175","15.175","0.00K","-1.07%"
"Aug 13, 2015","16.681","15.396","15.396","15.396","11.73K","-0.46%"
"Aug 12, 2015","16.758","15.480","15.510","15.480","0.00K","1.15%"
"Aug 11, 2015","16.567","15.220","15.240","15.220","0.02K","-0.08%"
"Aug 10, 2015","16.580","14.890","15.335","14.890","0.01K","12.60%"
"Aug 09, 2015","14.725","14.780","14.790","14.725","-","-8.57%"
"Aug 07, 2015","16.105","14.816","14.816","14.816","0.02K","0.96%"
"Aug 06, 2015","15.952","14.670","14.670","14.670","32.73K","0.82%"
"Aug 05, 2015","15.823","14.546","14.546","14.546","0.00K","0.04%"
"Aug 04, 2015","15.817","14.605","14.605","14.550","0.12K","0.28%"
"Aug 03, 2015","15.773","14.730","14.730","14.415","0.13K","7.26%"
"Aug 02, 2015","14.705","14.760","14.765","14.695","-","-8.15%"
"Jul 31, 2015","16.010","14.855","14.865","14.850","0.10K","0.22%"
"Jul 30, 2015","15.975","14.750","14.785","14.630","0.04K","8.42%"
"Jul 29, 2015","14.734","14.640","14.665","14.640","0.01K","0.70%"
"Jul 28, 2015","14.631","14.640","14.640","14.640","0.17K","0.25%"
"Jul 27, 2015","14.594","14.610","14.650","14.560","0.02K","-0.42%"
"Jul 26, 2015","14.655","14.640","14.660","14.620","-","1.23%"
"Jul 24, 2015","14.477","14.595","14.630","14.330","0.03K","-1.40%"
"Jul 23, 2015","14.683","14.635","14.635","14.635","0.17K","-0.21%"
"Jul 22, 2015","14.714","14.714","14.714","14.714","0.01K","-0.37%"
"Jul 21, 2015","14.769","14.615","14.835","14.615","0.10K","0.16%"
"Jul 20, 2015","14.745","14.715","14.905","14.485","0.05K","-0.53%"
"Jul 19, 2015","14.823","14.825","14.852","14.817","-","0.02%"
"Jul 17, 2015","14.820","14.935","14.945","14.825","0.06K","-0.96%"
"Jul 16, 2015","14.964","14.990","14.990","14.970","0.01K","-0.43%"
"Jul 15, 2015","15.028","15.045","15.045","14.990","0.09K","-1.75%"
"Jul 14, 2015","15.295","15.360","15.380","15.295","0.03K","-0.91%"
"Jul 13, 2015","15.436","15.495","15.495","15.300","0.15K","-1.15%"
"Jul 12, 2015","15.615","15.537","15.645","15.493","-","0.95%"
"Jul 10, 2015","15.468","15.330","15.585","15.330","0.05K","0.80%"
"Jul 09, 2015","15.345","15.140","15.440","15.140","0.37K","1.31%"
"Jul 08, 2015","15.147","15.045","15.130","14.740","0.11K","1.32%"
"Jul 07, 2015","14.950","15.595","15.595","14.805","1.04K","-4.93%"
"Jul 06, 2015","15.726","15.550","15.695","15.485","0.09K","0.26%"
"Jul 05, 2015","15.685","15.707","15.773","15.563","-","0.20%"
"Jul 03, 2015","15.653","15.625","15.683","15.563","-","0.75%"
"Jul 02, 2015","15.537","15.470","15.695","15.445","0.26K","-0.10%"
"Jul 01, 2015","15.552","15.635","15.645","15.490","0.22K","0.01%"
"Jun 30, 2015","15.551","15.725","15.805","15.415","1.99K","-0.72%"
"Jun 29, 2015","15.664","15.935","16.000","15.630","19.51K","-1.66%"
"Jun 28, 2015","15.928","15.870","16.020","15.870","-","1.23%"
"Jun 26, 2015","15.735","15.725","15.725","15.725","0.00K","-0.44%"
"Jun 25, 2015","15.805","15.805","15.805","15.805","0.00K","-0.27%"
"Jun 24, 2015","15.848","15.840","15.855","15.840","0.02K","0.74%"
"Jun 23, 2015","15.732","15.790","15.825","15.760","0.00K","-2.51%"
"Jun 22, 2015","16.137","16.100","16.100","16.100","0.00K","0.37%"
"Jun 21, 2015","16.078","16.087","16.102","16.053","-","-0.16%"
